Station_ID,Station_Name,DateTime_UTC-07:00,Rain_in,AirTemp_F,RH_percent,DewPt_F,SoilTemp_F,WaterCont_2in_ m3/m3,WaterCont_8in_ m3/m3,WaterCont_20in_ m3/m3,SnowDepth_In,WindSpeed_ms,WindGust_ms,WindDirection_degrees
9,Independence Pass,11/12/17 23:00,0,28,43.4,,32.093,0.12,0.18,0.15,10,,,
9,Independence Pass,11/12/17 23:05,0,29,43.1,,32.093,0.12,0.18,0.15,10,,,
9,Independence Pass,11/12/17 23:10,0,29,44,,32.093,0.12,0.18,0.15,9,,,
9,Independence Pass,11/12/17 23:15,0,29,45.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/12/17 23:20,0,30,45.1,,32.093,0.12,0.18,0.15,10,,,
9,Independence Pass,11/12/17 23:25,0,30,44.8,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/12/17 23:30,0,30,45.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/12/17 23:35,0,30,46.4,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/12/17 23:40,0,30,46.9,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/12/17 23:45,0,30,47.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/12/17 23:50,0,30,47.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/12/17 23:55,0,30,47.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 0:00,0,30,47.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 0:05,0,30,49,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 0:10,0,30,48.4,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 0:15,0,30,48.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 0:20,0,30,49.4,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 0:25,0,30,49.4,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 0:30,0,29,50.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 0:35,0,30,50.4,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 0:40,0,30,50.4,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 0:45,0,29,50.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 0:50,0,29,51,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 0:55,0,29,51.1,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 1:00,0,29,52.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:05,0,29,52.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:10,0,29,52.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:15,0,28,53.5,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 1:20,0,28,53.2,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 1:25,0,28,54.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 1:30,0,28,54.8,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:35,0,27,55.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 1:40,0,27,55.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:45,0,27,56.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:50,0,27,56.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 1:55,0,28,56,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 2:00,0,27,56.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 2:05,0,27,57.3,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 2:10,0,27,57.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:15,0,27,58,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:20,0,27,57.9,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 2:25,0,27,58.8,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:30,0,26,59.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:35,0,26,59.8,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:40,0,27,59.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:45,0,27,58.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 2:50,0,27,59.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 2:55,0,28,57.4,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 3:00,0,27,57.9,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:05,0,27,58.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 3:10,0,27,57.5,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 3:15,0,28,54.8,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:20,0,28,54.5,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 3:25,0,28,53.2,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:30,0,28,53.4,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:35,0,28,52.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:40,0,28,51.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:45,0,29,51,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 3:50,0,29,50.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 3:55,0,28,51,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 4:00,0,29,49.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:05,0,28,50.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:10,0,28,50.8,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:15,0,28,51.2,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 4:20,0,27,52.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:25,0,27,53.2,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 4:30,0,26,53.8,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 4:35,0,26,54.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:40,0,26,53.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 4:45,0,25,55.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 4:50,0,26,54.4,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 4:55,0,26,53.6,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 5:00,0,26,54.9,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 5:05,0,26,54.3,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 5:10,0,26,54.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 5:15,0,26,55,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 5:20,0,26,55.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 5:25,0,26,54.9,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 5:30,0,26,54.4,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 5:35,0,26,55.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 5:40,0,26,55.1,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 5:45,0,26,55.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 5:50,0,26,54.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 5:55,0,26,55,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 6:00,0,26,55.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:05,0,26,56.2,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:10,0,26,56.3,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:15,0,26,56.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 6:20,0,26,56.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 6:25,0,26,56.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:30,0,27,55.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:35,0,27,55.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 6:40,0,27,55.3,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 6:45,0,27,54.9,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 6:50,0,27,54.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 6:55,0,27,55.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:00,0,27,55.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 7:05,0,27,56.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:10,0,27,55.5,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 7:15,0,28,54,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 7:20,0,28,53.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:25,0,28,53.9,,32.093,0.12,0.17,0.15,8,,,
9,Independence Pass,11/13/17 7:30,0,28,54.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:35,0,28,54,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:40,0,28,54.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:45,0,28,54.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 7:50,0,28,54.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 7:55,0,28,53.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 8:00,0,29,53.6,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 8:05,0,29,53.4,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:10,0,29,52.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:15,0,29,52.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:20,0,30,52.1,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 8:25,0,30,51.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:30,0,30,51.3,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:35,0,31,50.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:40,0,31,50.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:45,0,31,50,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 8:50,0,31,49.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 8:55,0,31,49.5,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:00,0,32,48.7,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:05,0,32,48.1,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:10,0,32,47.9,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:15,0,32,47.3,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 9:20,0,33,46.6,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:25,0,33,46.2,,32.093,0.12,0.17,0.15,10,,,
9,Independence Pass,11/13/17 9:30,0,33,45.7,,32.093,0.12,0.17,0.15,9,,,
9,Independence Pass,11/13/17 9:35,0,33,45.4,,32.093,0.12,0.17,0.15,11,,,
9,Independence Pass,11/13/17 9:40,0,33,44.8,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 9:45,0,33,45.1,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 9:50,0,34,44.1,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 9:55,0,34,44.1,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 10:00,0,34,43.5,,32.143,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:05,0,35,43.5,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:10,0,35,42.4,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:15,0,35,42.8,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 10:20,0,35,42.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:25,0,35,42.7,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 10:30,0,35,42.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:35,0,36,41.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 10:40,0,35,41.6,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 10:45,0,35,41.3,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 10:50,0,36,40,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 10:55,0,36,39.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:00,0,36,39.9,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 11:05,0,37,38.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:10,0,37,37.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:15,0,37,37.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:20,0,37,37.1,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 11:25,0,37,36.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:30,0,37,36.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:35,0,37,35.7,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 11:40,0,37,34.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:45,0,38,35.4,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 11:50,0,38,34.7,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 11:55,0,38,34.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:00,0,38,34.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:05,0,37,34.4,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:10,0,38,34.5,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 12:15,0,38,33.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:20,0,37,33.8,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 12:25,0,38,34.1,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 12:30,0,38,33.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:35,0,38,33.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:40,0,38,34.1,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:45,0,38,33.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 12:50,0,38,33.6,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 12:55,0,38,32.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:00,0,38,32.9,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 13:05,0,38,33.4,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:10,0,38,32.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:15,0,38,31.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:20,0,38,31.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:25,0,38,31.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:30,0,38,31.1,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:35,0,38,30.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:40,0,38,31,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:45,0,38,31,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:50,0,38,31.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 13:55,0,38,31.1,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:00,0,38,31,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:05,0,38,30.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:10,0,38,29.7,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:15,0,38,29.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:20,0,38,29.1,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:25,0,38,29.7,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:30,0,38,30,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:35,0,38,29.7,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 14:40,0,38,29.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:45,0,38,28.8,,32.093,0.12,0.16,0.15,11,,,
9,Independence Pass,11/13/17 14:50,0,38,28.8,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 14:55,0,38,28.5,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 15:00,0,38,28.7,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:05,0,38,28.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:10,0,38,28.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:15,0,38,28.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:20,0,38,28.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:25,0,38,28.9,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:30,0,38,29,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:35,0,37,28.7,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:40,0,38,29.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:45,0,37,29.2,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:50,0,37,29.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 15:55,0,37,30.3,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 16:00,0,37,30.6,,32.093,0.12,0.16,0.15,10,,,
9,Independence Pass,11/13/17 16:05,0,36,31.7,,32.093,0.12,0.16,0.15,9,,,
9,Independence Pass,11/13/17 16:10,0,35,31.8,,32.093,0.12,0.15,0.15,8,,,
9,Independence Pass,11/13/17 16:15,0,35,31.5,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:20,0,34,32.2,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:25,0,34,31.6,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:30,0,34,31.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:35,0,34,31.7,,32.093,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 16:40,0,33,32.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:45,0,32,33.2,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 16:50,0,32,34.1,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 16:55,0,32,35,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:00,0,31,36.5,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:05,0,31,36.2,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:10,0,31,35.7,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 17:15,0,31,35.8,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:20,0,29,39,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:25,0,29,40.8,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:30,0,29,41.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:35,0,29,41.8,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:40,0,29,40.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:45,0,30,38.8,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 17:50,0,30,38.5,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 17:55,0,30,38.1,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 18:00,0,30,38.8,,32.093,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 18:05,0,29,39.6,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:10,0,29,39.6,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 18:15,0,29,40.6,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:20,0,30,38.6,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:25,0,29,40.1,,32.093,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 18:30,0,29,41,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:35,0,28,43.2,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:40,0,28,43.4,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:45,0,29,42.4,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:50,0,29,43.4,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 18:55,0,28,46.1,,32.043,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 19:00,0,29,45.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:05,0,29,45.7,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:10,0,28,47.4,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:15,0,29,47.7,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:20,0,29,47.1,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 19:25,0,30,46,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:30,0,29,47.3,,32.043,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 19:35,0,28,48.5,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:40,0,29,48.7,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 19:45,0,30,47,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:50,0,29,47.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 19:55,0,29,48.1,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 20:00,0,28,49.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:05,0,27,49.7,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:10,0,29,48.7,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:15,0,29,49.2,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:20,0,29,48.1,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 20:25,0,29,49.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:30,0,29,48.3,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:35,0,28,49.6,,32.093,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 20:40,0,28,49.8,,32.093,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 20:45,0,28,47.6,,32.043,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 20:50,0,28,46.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 20:55,0,28,49.2,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:00,0,28,50,,32.043,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 21:05,0,30,46.8,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:10,0,29,48.2,,31.993,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:15,0,29,48.1,,32.043,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 21:20,0,28,48.5,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:25,0,27,48,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:30,0,28,49.7,,31.993,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:35,0,29,47.6,,32.093,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 21:40,0,28,48.5,,32.043,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 21:45,0,29,45.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:50,0,29,45.9,,32.093,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 21:55,0,28,45.5,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 22:00,0,29,44.9,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 22:05,0,28,45.1,,32.043,0.12,0.15,0.15,10,,,
9,Independence Pass,11/13/17 22:10,0,27,46.3,,32.043,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 22:15,0,27,46.1,,32.043,0.12,0.15,0.15,11,,,
9,Independence Pass,11/13/17 22:20,0,27,45.8,,32.043,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 22:25,0,28,44,,32.043,0.12,0.15,0.15,9,,,
9,Independence Pass,11/13/17 22:30,0,28,44.2,,32.043,0.12,0.15,0.15,10,,,
